,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
135547,94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2017,280.0,MOFA
135548,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,1,2008,16.5,MOFA
135549,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,2,2008,17.25,MOFA
135550,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,3,2008,18.0,MOFA
135551,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,4,2008,21.5,MOFA
135552,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,5,2008,23.5,MOFA
135553,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,6,2008,21.0,MOFA
135554,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,7,2008,19.0,MOFA
135555,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,8,2008,16.75,MOFA
135556,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,9,2008,20.0,MOFA
135557,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,10,2008,20.75,MOFA
135558,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,11,2008,23.4,MOFA
135559,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,12,2008,24.75,MOFA
135560,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,1,2009,28.2,MOFA
135561,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,2,2009,25.0,MOFA
135562,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,3,2009,27.0,MOFA
135563,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,4,2009,27.5,MOFA
135564,94,Ghana,1328,Greater Accra,209,Accra,68,Cassava,35,GHS,14,Wholesale,23,91 KG,5,2009,19.6,MOFA
